AnchorRepo,_anchor_folder,Rank,CandidateRepo,IsMagnet,Score,Qualified,PenaltyCrossAnchorFreq,FrequencyInFinal30AcrossAnchors,Description
apache/airflow,apache-airflow,5,ansible/ansible,False,785.67,True,16.56,1,Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud 
bbfamily/abu,bbfamily-abu,1,zvtvz/zvt,False,908.34,True,0,1,modular quant framework.
bbfamily/abu,bbfamily-abu,2,shashankvemuri/Finance,False,907.82,True,0,1,"150+ quantitative finance Python programs to help you gather, manipulate, and analyze stock market data"
bbfamily/abu,bbfamily-abu,3,ranaroussi/quantstats,False,883.65,True,0,1,"Portfolio analytics for quants, written in Python"
bbfamily/abu,bbfamily-abu,4,asavinov/intelligent-trading-bot,False,882.16,True,16.56,1,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering
bbfamily/abu,bbfamily-abu,5,RomelTorres/alpha_vantage,False,852.12,True,16.56,1,A python wrapper for Alpha Vantage API for financial data.
deepspeedai/DeepSpeed,deepspeedai-DeepSpeed,1,hpcaitech/ColossalAI,False,931.42,True,67.67,2,"Making large AI models cheaper, faster and more accessible"
deepspeedai/DeepSpeed,deepspeedai-DeepSpeed,2,InterDigitalInc/CompressAI,False,875.1,True,0,1,A PyTorch library and evaluation platform for end-to-end compression research
deepspeedai/DeepSpeed,deepspeedai-DeepSpeed,3,alibaba/EasyParallelLibrary,False,875,True,0,1,Easy Parallel Library (EPL) is a general and efficient deep learning framework for distributed model training.
deepspeedai/DeepSpeed,deepspeedai-DeepSpeed,4,Lightning-AI/pytorch-lightning,True,853.09,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
deepspeedai/DeepSpeed,deepspeedai-DeepSpeed,5,keras-team/keras,True,841.62,True,67.67,12,Deep Learning for humans
eriklindernoren/ML-From-Scratch,eriklindernoren-ML-From-Scratch,1,tflearn/tflearn,False,956.99,True,42.8,5,Deep learning library featuring a higher-level API for TensorFlow.
eriklindernoren/ML-From-Scratch,eriklindernoren-ML-From-Scratch,2,Lightning-AI/pytorch-lightning,True,950.98,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
eriklindernoren/ML-From-Scratch,eriklindernoren-ML-From-Scratch,3,unit8co/darts,False,931.61,True,42.8,5,A python library for user-friendly forecasting and anomaly detection on time series.
eriklindernoren/ML-From-Scratch,eriklindernoren-ML-From-Scratch,4,streamlit/streamlit,True,919.07,True,67.67,12,Streamlit — A faster way to build and share data apps.
eriklindernoren/ML-From-Scratch,eriklindernoren-ML-From-Scratch,5,mdbloice/Augmentor,False,906.08,True,0,1,Image augmentation library in Python for machine learning.
explosion/spaCy,explosion-spacy,1,Lightning-AI/pytorch-lightning,True,1003.1,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
explosion/spaCy,explosion-spacy,2,stanfordnlp/stanza,False,991.69,True,42.8,5,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages"
explosion/spaCy,explosion-spacy,3,keras-team/keras,True,907.79,True,67.67,12,Deep Learning for humans
explosion/spaCy,explosion-spacy,4,kornia/kornia,False,890.5,True,38.44,4,🐍 Geometric Computer Vision Library for Spatial AI
explosion/spaCy,explosion-spacy,5,google-deepmind/sonnet,False,890.2,True,38.44,4,TensorFlow-based neural network library
gradio-app/gradio,gradio-app-gradio,1,streamlit/streamlit,True,1043.07,True,67.67,12,Streamlit — A faster way to build and share data apps.
gradio-app/gradio,gradio-app-gradio,2,Lightning-AI/pytorch-lightning,True,905.79,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
gradio-app/gradio,gradio-app-gradio,3,keras-team/keras,True,891.86,True,67.67,12,Deep Learning for humans
gradio-app/gradio,gradio-app-gradio,4,unit8co/darts,False,886.42,True,42.8,5,A python library for user-friendly forecasting and anomaly detection on time series.
gradio-app/gradio,gradio-app-gradio,5,eriklindernoren/ML-From-Scratch,True,847.28,True,66.23,10,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learnin
huggingface/datasets,huggingface-datasets,1,Lightning-AI/litgpt,False,913.28,True,33.11,1,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale."
huggingface/datasets,huggingface-datasets,2,ludwig-ai/ludwig,False,885.36,True,46.48,2,"Low-code framework for building custom LLMs, neural networks, and other AI models"
huggingface/datasets,huggingface-datasets,3,rohitg00/ai-engineering-from-scratch,False,884.9,True,42.8,3,Learn it. Build it. Ship it for others.
huggingface/datasets,huggingface-datasets,4,deeppavlov/DeepPavlov,False,869.42,True,42.8,1,An open source library for deep learning end-to-end dialog systems and chatbots.
huggingface/datasets,huggingface-datasets,5,arc53/DocsGPT,False,868.3,True,49.67,2,"Private AI platform for agents, assistants and enterprise search. Built-in Agent Builder, Deep research, Document analysis, Multi-model support, and API connectivity for agents."
huggingface/transformers,huggingface-transformers,1,sgl-project/sglang,False,844.44,True,38.44,2,SGLang is a high-performance serving framework for large language models and multimodal models.
huggingface/transformers,huggingface-transformers,2,vllm-project/vllm,False,834.64,True,46.48,2,A high-throughput and memory-efficient inference and serving engine for LLMs
huggingface/transformers,huggingface-transformers,3,jessevig/bertviz,False,824.72,True,16.56,1,BertViz: Visualize Attention in Transformer Models
huggingface/transformers,huggingface-transformers,4,hiyouga/LlamaFactory,False,821.53,True,55,1,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
huggingface/transformers,huggingface-transformers,5,GradientHQ/parallax,False,817.24,True,0,1,Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere
jina-ai/serve,jina-ai-serve,1,bentoml/BentoML,False,899.74,True,26.24,1,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!"
jina-ai/serve,jina-ai-serve,2,Netflix/metaflow,False,848,True,26.24,1,"Build, Manage and Deploy AI/ML Systems"
jina-ai/serve,jina-ai-serve,3,rohitg00/ai-engineering-from-scratch,False,777.27,True,42.8,3,Learn it. Build it. Ship it for others.
jina-ai/serve,jina-ai-serve,4,huggingface/datasets,False,764.31,True,63.04,2,"🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools"
jina-ai/serve,jina-ai-serve,5,langchain-ai/langgraph,False,760.15,True,49.67,1,Build resilient agents.
onnx/onnx,onnx-onnx,1,Lightning-AI/pytorch-lightning,True,990.72,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
onnx/onnx,onnx-onnx,2,google-deepmind/sonnet,False,965.45,True,38.44,4,TensorFlow-based neural network library
onnx/onnx,onnx-onnx,3,kornia/kornia,False,949.8,True,38.44,4,🐍 Geometric Computer Vision Library for Spatial AI
onnx/onnx,onnx-onnx,4,flwrlabs/flower,False,932.53,True,42.8,4,Flower: A Friendly Federated AI Framework
onnx/onnx,onnx-onnx,5,ultralytics/yolov5,False,884.59,True,66.23,2,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite
pytorch/pytorch,pytorch-pytorch,1,chainer/chainer,False,1082.93,True,0,1,A flexible framework of neural networks for deep learning
pytorch/pytorch,pytorch-pytorch,2,norse/norse,False,1050,True,0,1,Deep learning with spiking neural networks (SNNs) in PyTorch.
pytorch/pytorch,pytorch-pytorch,3,leptonai/leptonai,False,999.19,True,0,1,A Pythonic framework to simplify AI service building
pytorch/pytorch,pytorch-pytorch,4,pranftw/neograd,False,990.38,True,0,1,A deep learning framework created from scratch with Python and NumPy
pytorch/pytorch,pytorch-pytorch,5,oreilly-japan/deep-learning-from-scratch-3,False,960,True,0,1,"『ゼロから作る Deep Learning ❸』(O'Reilly Japan, 2020)"
ray-project/ray,ray-project-ray,1,huggingface/datasets,False,831.17,True,63.04,2,"🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools"
ray-project/ray,ray-project-ray,2,google/langextract,False,827.11,True,38.44,3,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.
ray-project/ray,ray-project-ray,3,ludwig-ai/ludwig,False,807.98,True,46.48,2,"Low-code framework for building custom LLMs, neural networks, and other AI models"
ray-project/ray,ray-project-ray,4,HKUDS/LightRAG,False,796.26,True,38.44,1,"[EMNLP2025] ""LightRAG: Simple and Fast Retrieval-Augmented Generation"""
ray-project/ray,ray-project-ray,5,NVIDIA/TensorRT-LLM,False,793.55,True,16.56,1,TensorRT LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and supports state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT 
recommenders-team/recommenders,recommenders-team-recommenders,1,Lightning-AI/pytorch-lightning,True,992.24,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
recommenders-team/recommenders,recommenders-team-recommenders,2,explosion/spaCy,True,882.23,True,69.04,10,💫 Industrial-strength Natural Language Processing (NLP) in Python
recommenders-team/recommenders,recommenders-team-recommenders,3,unit8co/darts,False,880.31,True,42.8,5,A python library for user-friendly forecasting and anomaly detection on time series.
recommenders-team/recommenders,recommenders-team-recommenders,4,kornia/kornia,False,861.44,True,38.44,4,🐍 Geometric Computer Vision Library for Spatial AI
recommenders-team/recommenders,recommenders-team-recommenders,5,streamlit/streamlit,True,851.35,True,67.67,12,Streamlit — A faster way to build and share data apps.
sebastianruder/NLP-progress,sebastianruder-NLP-progress,1,nltk/nltk,False,957.84,True,0,1,NLTK Source
sebastianruder/NLP-progress,sebastianruder-NLP-progress,2,jasonwu0731/trade-dst,False,920.51,True,0,1,"Source code for transferable dialogue state generator (TRADE, Wu et al., 2019). https://arxiv.org/abs/1905.08743 "
sebastianruder/NLP-progress,sebastianruder-NLP-progress,3,hankcs/HanLP,False,907.59,True,0,1,"Natural Language Processing for the next decade. Tokenization, Part-of-Speech Tagging, Named Entity Recognition, Syntactic & Semantic Dependency Parsing, Document Classification"
sebastianruder/NLP-progress,sebastianruder-NLP-progress,4,budzianowski/multiwoz,False,899.29,True,0,1,"Source code for end-to-end dialogue model from the MultiWOZ paper (Budzianowski et al. 2018, EMNLP)"
sebastianruder/NLP-progress,sebastianruder-NLP-progress,5,Maluuba/nlg-eval,False,865.46,True,0,1,Evaluation code for various unsupervised automated metrics for Natural Language Generation.
serengil/deepface,serengil-deepface,1,Lightning-AI/pytorch-lightning,True,822.68,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
serengil/deepface,serengil-deepface,2,deepinsight/insightface,False,821.64,True,16.56,1,State-of-the-art 2D and 3D Face Analysis Project
serengil/deepface,serengil-deepface,3,Zeyi-Lin/HivisionIDPhotos,False,805.62,True,33.11,2,⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。
serengil/deepface,serengil-deepface,4,streamlit/streamlit,True,804.51,True,67.67,12,Streamlit — A faster way to build and share data apps.
serengil/deepface,serengil-deepface,5,recommenders-team/recommenders,True,795.54,True,64.69,7,Best Practices on Recommendation Systems
streamlit/streamlit,streamlit-streamlit,1,gradio-app/gradio,True,1044.52,True,66.23,9,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!"
streamlit/streamlit,streamlit-streamlit,2,Lightning-AI/pytorch-lightning,True,1019.55,True,69.04,12,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
streamlit/streamlit,streamlit-streamlit,3,unit8co/darts,False,1000.17,True,42.8,5,A python library for user-friendly forecasting and anomaly detection on time series.
streamlit/streamlit,streamlit-streamlit,4,keras-team/keras,True,993.61,True,67.67,12,Deep Learning for humans
streamlit/streamlit,streamlit-streamlit,5,eriklindernoren/ML-From-Scratch,True,920.52,True,66.23,10,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learnin
ultralytics/yolov5,ultralytics-yolov5,1,Megvii-BaseDetection/YOLOX,False,1010.33,True,0,1,"YOLOX is a high-performance anchor-free YOLO, exceeding yolov3~v5 with MegEngine, ONNX, TensorRT, ncnn, and OpenVINO supported. Documentation: https://yolox.readthedocs.io/"
ultralytics/yolov5,ultralytics-yolov5,2,WangQvQ/YOLOMagic,False,1000,True,0,1,"YOLO Magic🪄 is an extension based on Ultralytics' YOLOv5, designed to provide more powerful functionality and simpler operations for visual tasks."
ultralytics/yolov5,ultralytics-yolov5,3,tinyvision/DAMO-YOLO,False,982.56,True,0,1,"DAMO-YOLO: a fast and accurate object detection method with some new techs, including NAS backbones, efficient RepGFPN, ZeroHead, AlignedOTA, and distillation enhancement."
ultralytics/yolov5,ultralytics-yolov5,4,ayooshkathuria/pytorch-yolo-v3,False,943.59,True,0,1,A PyTorch implementation of the YOLO v3 object detection algorithm
ultralytics/yolov5,ultralytics-yolov5,5,open-mmlab/mmyolo,False,893.09,True,0,1,"OpenMMLab YOLO series toolbox and benchmark. Implemented RTMDet, RTMDet-Rotated,YOLOv5, YOLOv6, YOLOv7, YOLOv8,YOLOX, PPYOLOE, etc."
