AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor,_source
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64087,deep-learning,1013.02,1197.59,184.57,150,QueryCoverage excluded from Score (recommended).,True,0.5,0,1,0.8434,1,1,1,Topic+Lang+Subdomain,"{""Topic"":450.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":147.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":184.57,""ScoreBase"":1197.59,""ScoreFinal"":1013.02}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | pytorch language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,1,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7801,deep-learning,980.66,1097.39,116.72,50,QueryCoverage excluded from Score (recommended).,True,0.4167,0,1,0.6994,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":375.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":122.39,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":116.72,""ScoreBase"":1097.39,""ScoreFinal"":980.66}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",2,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11213,deep-learning,977.48,1082.33,104.85,50,QueryCoverage excluded from Score (recommended).,True,0.3846,0,1,0.7781,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":346.15,""Lexical"":0.0,""Lang"":250.0,""Stars"":136.17,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":104.85,""ScoreBase"":1082.33,""ScoreFinal"":977.48}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,3,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9388,deep-learning,972.7,1089.42,116.72,50,QueryCoverage excluded from Score (recommended).,True,0.4,0,1,0.7396,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":360.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":129.42,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":116.72,""ScoreBase"":1089.42,""ScoreFinal"":972.7}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,4,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9916,deep-learning,926.66,1031.5,104.85,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.7514,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.5,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":104.85,""ScoreBase"":1031.5,""ScoreFinal"":926.66}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,5,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,lucidrains/denoising-diffusion-pytorch,https://github.com/lucidrains/denoising-diffusion-pytorch,lucidrains,Python,10564,deep-learning,915.73,1020.57,104.85,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0.1333,1,0.7652,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":86.67,""Lang"":250.0,""Stars"":133.91,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":104.85,""ScoreBase"":1020.57,""ScoreFinal"":915.73}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Implementation of Denoising Diffusion Probabilistic Model in Pytorch,6,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44700,deep-learning,903.98,1088.55,184.57,100,QueryCoverage excluded from Score (recommended).,True,0.3636,0,1,0.9216,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":327.27,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.28,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":184.57,""ScoreBase"":1088.55,""ScoreFinal"":903.98}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,7,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,onnx/onnx,https://github.com/onnx/onnx,onnx,Python,20876,deep-learning,887.87,1059.79,171.92,100,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9131,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":171.92,""ScoreBase"":1059.79,""ScoreFinal"":887.87}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50 | pytorch language:Python stars:>=50,Open standard for machine learning interoperability,8,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,recommenders-team,Python,21716,deep-learning,884.88,1061.29,176.41,100,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9216,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.29,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":176.41,""ScoreBase"":1061.29,""ScoreFinal"":884.88}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50 | topic:data-science language:Python stars:>=50,Best Practices on Recommendation Systems,9,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,explosion/spaCy,https://github.com/explosion/spaCy,explosion,Python,33608,deep-learning,883.83,1072.12,188.29,150,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9835,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":188.29,""ScoreBase"":1072.12,""ScoreFinal"":883.83}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,💫 Industrial-strength Natural Language Processing (NLP) in Python,10,Lightning-AI-pytorch-lightning,Lightning-AI/pytorch-lightning,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,ValueCell-ai/valuecell,https://github.com/ValueCell-ai/valuecell,ValueCell-ai,Python,10709,reinforcement,929.74,929.74,0,100,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.5985,1,1,0.6667,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":104.74,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":929.74,""ScoreFinal"":929.74}",Score>=MinimumScore,topic:crypto language:Python stars:>=50 | financial language:Python stars:>=50,"ValueCell is a community-driven, multi-agent platform for financial applications.",1,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,brokermr810/QuantDinger,https://github.com/brokermr810/QuantDinger,brokermr810,Python,6411,reinforcement,845.96,845.96,0,50,QueryCoverage excluded from Score (recommended).,True,0.1786,0,1,0.4871,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":160.71,""Lexical"":0.0,""Lang"":250.0,""Stars"":85.25,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":845.96,""ScoreFinal"":845.96}",Score>=MinimumScore,topic:crypto language:Python stars:>=50,"AI quantitative trading platform for crypto, stocks, and forex with backtesting, live trading, market data, and multi-agent research.vibe-trading ,trading-agents,ai-trader,ai-trading",2,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,quantsbin/Quantsbin,https://github.com/quantsbin/Quantsbin,quantsbin,Python,629,reinforcement,825,825,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":825.0,""ScoreFinal"":825.0}",Score>=MinimumScore,topic:derivatives language:Python stars:>=50,Quantitative Finance tools,3,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,Michalos88/Quant-Projects,https://github.com/Michalos88/Quant-Projects,Michalos88,Python,73,reinforcement,768.75,768.75,0,50,QueryCoverage excluded from Score (recommended).,True,0.1875,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":168.75,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":768.75,""ScoreFinal"":768.75}",Score>=MinimumScore,topic:derivatives language:Python stars:>=50,Implementations of Leading Algorithms in Quantitative Finance ,4,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,agno-agi/agno,https://github.com/agno-agi/agno,agno-agi,Python,40325,reinforcement,732.16,867.62,135.46,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.8864,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":155.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.46,""ScoreBase"":867.62,""ScoreFinal"":732.16}",Score>=MinimumScore,topic:ai language:Python stars:>=50,"Build, run, and manage agent platforms.",5,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,binance/binance-skills-hub,https://github.com/binance/binance-skills-hub,binance,Python,856,reinforcement,728.77,728.77,0,50,QueryCoverage excluded from Score (recommended).,True,0.1333,0,1,0.0501,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":120.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":8.77,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":728.77,""ScoreFinal"":728.77}",Score>=MinimumScore,topic:crypto language:Python stars:>=50,Binance Skills Hub is an open skills marketplace that gives AI agents native access to crypto,6,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,cuemacro,Python,3763,reinforcement,725.01,725.01,0,50,QueryCoverage excluded from Score (recommended).,True,0.0667,0,1,0.3715,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":60.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":65.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":725.01,""ScoreFinal"":725.01}",Score>=MinimumScore,financial language:Python stars:>=50,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians),7,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,openai/baselines,https://github.com/openai/baselines,openai,Python,16719,reinforcement,721.67,721.67,0,50,QueryCoverage excluded from Score (recommended).,True,0,0,1,0.6953,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":121.67,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":721.67,""ScoreFinal"":721.67}",Score>=MinimumScore,reinforcement learning stars:>=100,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms,8,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,tylerebowers/Schwabdev,https://github.com/tylerebowers/Schwabdev,tylerebowers,Python,789,reinforcement,713.68,713.68,0,50,QueryCoverage excluded from Score (recommended).,True,0.12,0,1,0.0324,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":108.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":5.68,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":713.68,""ScoreFinal"":713.68}",Score>=MinimumScore,financial language:Python stars:>=50,An easy and lightweight wrapper for using the Charles Schwab API.,9,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,Farama-Foundation,Python,11937,reinforcement,708.87,708.87,0,50,QueryCoverage excluded from Score (recommended).,True,0,0,1,0.6221,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":108.87,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":708.87,""ScoreFinal"":708.87}",Score>=MinimumScore,reinforcement learning stars:>=100,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",10,OpenBB-finance-OpenBB,OpenBB-finance/OpenBB,30_Matches
apache/airflow,https://github.com/apache/airflow,dagster-io/dagster,https://github.com/dagster-io/dagster,dagster-io,Python,15565,mlops,1011.26,1146.72,135.46,50,QueryCoverage excluded from Score (recommended).,True,0.4583,0,1,0.767,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":412.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":134.22,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.46,""ScoreBase"":1146.72,""ScoreFinal"":1011.26}",Score>=MinimumScore,topic:mlops stars:>=100,"An orchestration platform for the development, production, and observation of data assets.",1,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,feast-dev/feast,https://github.com/feast-dev/feast,feast-dev,Python,7050,mlops,884.13,884.13,0,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.595,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":104.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":884.13,""ScoreFinal"":884.13}",Score>=MinimumScore,topic:mlops stars:>=100,The Open Source Feature Store for AI/ML,2,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,Avaiga/taipy,https://github.com/Avaiga/taipy,Avaiga,Python,19223,mlops,842.84,933.15,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.2121,0,1,0.8128,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":190.91,""Lexical"":0.0,""Lang"":250.0,""Stars"":142.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":933.15,""ScoreFinal"":842.84}",Score>=MinimumScore,topic:mlops stars:>=100,Turns Data and AI algorithms into production-ready web applications in no time.,3,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,abhishek-ch/around-dataengineering,https://github.com/abhishek-ch/around-dataengineering,abhishek-ch,Python,1145,mlops,785.09,785.09,0,50,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.2005,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":35.09,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":785.09,""ScoreFinal"":785.09}",Score>=MinimumScore,topic:airflow language:Python stars:>=50,A Data Engineering & Machine Learning Knowledge Hub,4,apache-airflow,apache/airflow,30_Matches
apache/airflow,https://github.com/apache/airflow,san089/goodreads_etl_pipeline,https://github.com/san089/goodreads_etl_pipeline,san089,Python,1510,mlops,774.16,774.16,0,100,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.2605,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":45.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":774.16,""ScoreFinal"":774.16}",Score>=MinimumScore,topic:airflow language:Python stars:>=50 | topic:apache-airflow language:Python stars:>=50,"An end-to-end GoodReads Data Pipeline for Building Data Lake, Data Warehouse and Analytics Platform.",5,apache-airflow,apache/airflow,30_Matches
