AnchorRepo,_anchor_folder,Rank,CandidateRepo,IsMagnet,Score,Qualified,PenaltyCrossAnchorFreq,FrequencyInFinal30AcrossAnchors,Description
huggingface/transformers,huggingface-transformers,4,sgl-project/sglang,False,778.14,True,104.85,2,SGLang is a high-performance serving framework for large language models and multimodal models.
huggingface/transformers,huggingface-transformers,5,speechbrain/speechbrain,False,777.8,True,0,1,A PyTorch-based Speech Toolkit
jina-ai/serve,jina-ai-serve,1,bentoml/BentoML,False,854.41,True,71.57,1,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!"
jina-ai/serve,jina-ai-serve,2,Netflix/metaflow,False,802.68,True,71.57,1,"Build, Manage and Deploy AI/ML Systems"
jina-ai/serve,jina-ai-serve,3,PrefectHQ/fastmcp,False,724.32,True,45.15,1,"🚀 The fast, Pythonic way to build MCP servers and clients."
jina-ai/serve,jina-ai-serve,4,agentscope-ai/agentscope,False,723.97,True,45.15,1,"Build and run agents you can see, understand and trust."
jina-ai/serve,jina-ai-serve,5,emcie-co/parlant,False,722.63,True,45.15,1,"Build reliable customer-facing AI agents with Parlant: an interaction control harness optimized for controlled, consistent, and predictable LLM interactions."
onnx/onnx,onnx-onnx,1,google-deepmind/sonnet,False,899.01,True,104.85,4,TensorFlow-based neural network library
onnx/onnx,onnx-onnx,2,kornia/kornia,False,883.38,True,104.85,4,🐍 Geometric Computer Vision Library for Spatial AI
onnx/onnx,onnx-onnx,3,Lightning-AI/pytorch-lightning,True,871.5,True,188.29,11,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
onnx/onnx,onnx-onnx,4,flwrlabs/flower,False,858.59,True,116.72,4,Flower: A Friendly Federated AI Framework
onnx/onnx,onnx-onnx,5,stanfordnlp/stanza,False,810.35,True,116.72,4,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages"
pytorch/pytorch,pytorch-pytorch,1,chainer/chainer,False,1082.89,True,0,1,A flexible framework of neural networks for deep learning
pytorch/pytorch,pytorch-pytorch,2,norse/norse,False,1050,True,0,1,Deep learning with spiking neural networks (SNNs) in PyTorch.
pytorch/pytorch,pytorch-pytorch,3,pranftw/neograd,False,1015.38,True,0,1,A deep learning framework created from scratch with Python and NumPy
pytorch/pytorch,pytorch-pytorch,4,leptonai/leptonai,False,999.15,True,0,1,A Pythonic framework to simplify AI service building
pytorch/pytorch,pytorch-pytorch,5,oreilly-japan/deep-learning-from-scratch-3,False,960,True,0,1,"『ゼロから作る Deep Learning ❸』(O'Reilly Japan, 2020)"
ray-project/ray,ray-project-ray,1,torchpipe/torchpipe,False,773.08,True,0,1,Serving Inside Pytorch
ray-project/ray,ray-project-ray,2,ELS-RD/transformer-deploy,False,769.62,True,0,1,"Efficient, scalable and enterprise-grade CPU/GPU inference server for 🤗 Hugging Face transformer models 🚀"
ray-project/ray,ray-project-ray,3,NVIDIA/TensorRT-LLM,False,764.98,True,45.15,1,TensorRT LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and supports state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT 
ray-project/ray,ray-project-ray,4,google/langextract,False,760.71,True,104.85,3,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.
ray-project/ray,ray-project-ray,5,microsoft/LoRA,False,750.56,True,45.15,1,"Code for loralib, an implementation of ""LoRA: Low-Rank Adaptation of Large Language Models"""
recommenders-team/recommenders,recommenders-team-recommenders,1,Lightning-AI/pytorch-lightning,True,873,True,188.29,11,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
recommenders-team/recommenders,recommenders-team-recommenders,2,unit8co/darts,False,806.42,True,116.72,5,A python library for user-friendly forecasting and anomaly detection on time series.
recommenders-team/recommenders,recommenders-team-recommenders,3,kornia/kornia,False,795.04,True,104.85,4,🐍 Geometric Computer Vision Library for Spatial AI
recommenders-team/recommenders,recommenders-team-recommenders,4,google-deepmind/sonnet,False,782.47,True,104.85,4,TensorFlow-based neural network library
recommenders-team/recommenders,recommenders-team-recommenders,5,stanfordnlp/stanza,False,775.9,True,116.72,4,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages"
sebastianruder/NLP-progress,sebastianruder-NLP-progress,1,nltk/nltk,False,957.85,True,0,1,NLTK Source
sebastianruder/NLP-progress,sebastianruder-NLP-progress,2,jasonwu0731/trade-dst,False,920.52,True,0,1,"Source code for transferable dialogue state generator (TRADE, Wu et al., 2019). https://arxiv.org/abs/1905.08743 "
sebastianruder/NLP-progress,sebastianruder-NLP-progress,3,hankcs/HanLP,False,907.58,True,0,1,"Natural Language Processing for the next decade. Tokenization, Part-of-Speech Tagging, Named Entity Recognition, Syntactic & Semantic Dependency Parsing, Document Classification"
sebastianruder/NLP-progress,sebastianruder-NLP-progress,4,budzianowski/multiwoz,False,899.3,True,0,1,"Source code for end-to-end dialogue model from the MultiWOZ paper (Budzianowski et al. 2018, EMNLP)"
sebastianruder/NLP-progress,sebastianruder-NLP-progress,5,Maluuba/nlg-eval,False,865.47,True,0,1,Evaluation code for various unsupervised automated metrics for Natural Language Generation.
serengil/deepface,serengil-deepface,1,deepinsight/insightface,False,793.02,True,45.15,2,State-of-the-art 2D and 3D Face Analysis Project
serengil/deepface,serengil-deepface,2,RangiLyu/nanodet,False,754.58,True,0,1,NanoDet-Plus⚡Super fast and lightweight anchor-free object detection model. 🔥Only 980 KB(int8) / 1.8MB (fp16) and run 97FPS on cellphone🔥
serengil/deepface,serengil-deepface,3,Lasagne/Lasagne,False,752.52,True,0,1,Lightweight library to build and train neural networks in Theano
serengil/deepface,serengil-deepface,4,Zeyi-Lin/HivisionIDPhotos,False,748.41,True,90.31,1,⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。
serengil/deepface,serengil-deepface,5,wujiyang/Face_Pytorch,False,739.15,True,0,1,"face recognition algorithms  in pytorch framework, including arcface, cosface, sphereface and so on"
streamlit/streamlit,streamlit-streamlit,1,gradio-app/gradio,True,930.12,True,180.62,7,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!"
streamlit/streamlit,streamlit-streamlit,2,unit8co/darts,False,926.25,True,116.72,5,A python library for user-friendly forecasting and anomaly detection on time series.
streamlit/streamlit,streamlit-streamlit,3,Lightning-AI/pytorch-lightning,True,900.26,True,188.29,11,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes."
streamlit/streamlit,streamlit-streamlit,4,keras-team/keras,True,876.74,True,184.57,12,Deep Learning for humans
streamlit/streamlit,streamlit-streamlit,5,NannyML/nannyml,False,851.18,True,45.15,2,nannyml: post-deployment data science in python
ultralytics/yolov5,ultralytics-yolov5,1,Megvii-BaseDetection/YOLOX,False,1010.31,True,0,1,"YOLOX is a high-performance anchor-free YOLO, exceeding yolov3~v5 with MegEngine, ONNX, TensorRT, ncnn, and OpenVINO supported. Documentation: https://yolox.readthedocs.io/"
ultralytics/yolov5,ultralytics-yolov5,2,WangQvQ/YOLOMagic,False,1000,True,0,1,"YOLO Magic🪄 is an extension based on Ultralytics' YOLOv5, designed to provide more powerful functionality and simpler operations for visual tasks."
ultralytics/yolov5,ultralytics-yolov5,3,tinyvision/DAMO-YOLO,False,982.54,True,0,1,"DAMO-YOLO: a fast and accurate object detection method with some new techs, including NAS backbones, efficient RepGFPN, ZeroHead, AlignedOTA, and distillation enhancement."
ultralytics/yolov5,ultralytics-yolov5,4,ayooshkathuria/pytorch-yolo-v3,False,943.56,True,0,1,A PyTorch implementation of the YOLO v3 object detection algorithm
ultralytics/yolov5,ultralytics-yolov5,5,open-mmlab/mmyolo,False,893.09,True,0,1,"OpenMMLab YOLO series toolbox and benchmark. Implemented RTMDet, RTMDet-Rotated,YOLOv5, YOLOv6, YOLOv7, YOLOv8,YOLOX, PPYOLOE, etc."
