"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"lucidrains/PaLM-rlhf-pytorch","https://github.com/lucidrains/PaLM-rlhf-pytorch","lucidrains","Python","7865","False","False","12/9/2022 5:53:46 PM","5/21/2026 1:37:29 AM","Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM","artificial-intelligence;attention-mechanisms;deep-learning;human-feedback;reinforcement-learning;transformers","topic:artificial-intelligence language:Python stars:>=50"
"oraios/serena","https://github.com/oraios/serena","oraios","Python","24475","False","False","3/23/2025 10:35:24 PM","5/21/2026 10:29:47 PM","A powerful MCP toolkit for coding, providing semantic retrieval and editing capabilities  - the IDE for your agent","agent;ai;ai-coding;claude;claude-code;codex;ide;jetbrains;language-server;mcp-server;programming;vibe-coding","topic:ai language:Python stars:>=50"
"Lightning-AI/pytorch-lightning","https://github.com/Lightning-AI/pytorch-lightning","Lightning-AI","Python","31153","False","False","3/31/2019 12:45:57 AM","5/21/2026 9:41:08 PM","Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.","ai;artificial-intelligence;data-science;deep-learning;machine-learning;python;pytorch","topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"minimaxir/big-list-of-naughty-strings","https://github.com/minimaxir/big-list-of-naughty-strings","minimaxir","Python","47636","False","False","8/8/2015 8:57:20 PM","5/21/2026 9:13:45 AM","The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.","","o language:Python stars:>=50"
"camel-ai/owl","https://github.com/camel-ai/owl","camel-ai","Python","19800","False","False","3/3/2025 3:42:51 PM","5/21/2026 3:40:28 PM","🦉 OWL: Optimized Workforce Learning for General Multi-Agent Assistance in Real-World Task Automation","agent;artificial-intelligence;multi-agent-systems;task-automation;web-interaction","topic:artificial-intelligence language:Python stars:>=50 | o language:Python stars:>=50"
"langchain-ai/deepagents","https://github.com/langchain-ai/deepagents","langchain-ai","Python","23156","False","False","7/27/2025 11:07:53 PM","5/21/2026 10:13:08 PM","The batteries-included agent harness.","ai;deepagents;langchain;langgraph;python;typescript","topic:ai language:Python stars:>=50"
"volcengine/OpenViking","https://github.com/volcengine/OpenViking","volcengine","Python","24422","False","False","1/5/2026 7:11:17 AM","5/21/2026 10:35:59 PM","OpenViking is an open-source context database designed specifically for AI Agents(such as openclaw). OpenViking unifies the management of context (memory, resources, and skills) that Agents need through a file system paradigm, enabling hierarchical context delivery and self-evolving.","agent;agentic-rag;ai-agents;clawbot;context-database;context-engineering;filesystem;llm;memory;openclaw;opencode;rag;skill","open language:Python stars:>=50 | o language:Python stars:>=50"
"kyegomez/OpenMythos","https://github.com/kyegomez/OpenMythos","kyegomez","Python","13272","False","False","4/18/2026 12:57:52 PM","5/21/2026 8:28:32 PM","A theoretical reconstruction of the Claude Mythos architecture, built from first principles using the available research literature.","ai;anthropic;attention;claude;claude-ai;claude-code;claude-code-plugin;claude-mythos;claude-sonnet;deepmind;gpt-5;gpt-7;jax;looped-transformers;ml;pytorch;sonnet;torch","o language:Python stars:>=50"
"microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","43317","False","False","8/14/2020 6:46:00 AM","5/21/2026 7:44:08 PM","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.","algorithmic-trading;auto-quant;deep-learning;finance;fintech;investment;machine-learning;paper;platform;python;quant;quant-dataset;quant-models;quantitative-finance;quantitative-trading;research;research-paper;stock-data","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"jingyaogong/minimind-v","https://github.com/jingyaogong/minimind-v","jingyaogong","Python","7971","False","False","9/11/2024 5:53:54 AM","5/21/2026 9:28:18 PM","👀「大模型」2小时从0训练65M参数的视觉多模态VLM！Train a 65M-parameter VLM from scratch in just 2h! ","artificial-intelligence;chatgpt;vision-language-model","topic:artificial-intelligence language:Python stars:>=50"
"microsoft/JARVIS","https://github.com/microsoft/JARVIS","microsoft","Python","24748","False","False","3/30/2023 2:57:12 AM","5/21/2026 3:16:08 PM","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf","deep-learning;platform;pytorch","topic:deep-learning language:Python stars:>=50"
"AstrBotDevs/AstrBot","https://github.com/AstrBotDevs/AstrBot","AstrBotDevs","Python","32762","False","False","12/8/2022 1:27:46 PM","5/21/2026 10:25:43 PM","AI Agent Assistant & development framework that integrates lots of IM platforms, LLMs, plugins and AI feature, and can be your openclaw alternative. ✨","agent;ai;chatbot;chatgpt;discord;docker;gemini;gpt;llama;llm;mcp;openai;python;qq;qqbot;telegram","topic:ai language:Python stars:>=50"
"ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","ashishpatel26","","33740","False","False","1/2/2021 12:08:37 PM","5/21/2026 6:15:47 PM","500 AI Machine learning Deep learning Computer vision NLP Projects with code","artificial-intelligence;artificial-intelligence-projects;awesome;computer-vision;computer-vision-project;data-science;deep-learning;deep-learning-project;machine-learning;machine-learning-projects;nlp;nlp-projects;python","topic:deep-learning stars:>=100"
"explosion/spaCy","https://github.com/explosion/spaCy","explosion","Python","33596","False","False","7/3/2014 3:15:40 PM","5/21/2026 10:25:30 PM","💫 Industrial-strength Natural Language Processing (NLP) in Python","ai;artificial-intelligence;cython;data-science;deep-learning;entity-linking;machine-learning;named-entity-recognition;natural-language-processing;neural-network;neural-networks;nlp;nlp-library;python;spacy;text-classification;tokenization","topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"Vision-CAIR/MiniGPT-4","https://github.com/Vision-CAIR/MiniGPT-4","Vision-CAIR","Python","25714","False","False","4/15/2023 10:17:09 PM","5/21/2026 2:49:30 AM","Open-sourced codes for MiniGPT-4 and MiniGPT-v2 (https://minigpt-4.github.io, https://minigpt-v2.github.io/)","","open language:Python stars:>=50"
"deepseek-ai/DeepSeek-OCR","https://github.com/deepseek-ai/DeepSeek-OCR","deepseek-ai","Python","23149","False","False","10/17/2025 6:14:27 AM","5/21/2026 6:23:48 PM","Contexts Optical Compression","","o language:Python stars:>=50"
"airbytehq/airbyte","https://github.com/airbytehq/airbyte","airbytehq","Python","21311","False","False","7/27/2020 11:55:54 PM","5/21/2026 8:50:50 PM","Open-source data movement for ELT pipelines and AI agents — from APIs, databases & files to warehouses, lakes, and AI applications. Both self-hosted and Cloud.","bigquery;change-data-capture;data;data-analysis;data-collection;data-engineering;data-integration;data-pipeline;elt;etl;java;mssql;mysql;pipeline;postgresql;python;redshift;s3;self-hosted;snowflake","open language:Python stars:>=50"
"streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44671","False","False","8/24/2019 12:14:52 AM","5/21/2026 10:13:09 PM","Streamlit — A faster way to build and share data apps.","data-analysis;data-science;data-visualization;deep-learning;developer-tools;machine-learning;python;streamlit","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"usestrix/strix","https://github.com/usestrix/strix","usestrix","Python","25518","False","False","8/5/2025 9:28:30 PM","5/21/2026 9:53:19 PM","Open-source AI hackers to find and fix your app’s vulnerabilities.","agents;artificial-intelligence;cybersecurity;generative-ai;llm;penetration-testing","topic:artificial-intelligence language:Python stars:>=50 | open language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16402","False","False","12/11/2020 4:35:13 PM","5/21/2026 8:17:02 PM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","topic:deep-learning language:Python stars:>=50 | o language:Python stars:>=50"
"subframe7536/maple-font","https://github.com/subframe7536/maple-font","subframe7536","Python","26076","False","False","4/8/2022 3:51:22 PM","5/21/2026 8:22:12 PM","Maple Mono: Open source monospace font with round corner, ligatures and Nerd-Font icons for IDE and terminal, fine-grained customization options. 带连字和控制台图标的圆角等宽字体，中英文宽度完美2:1，细粒度的自定义选项","coding-font;font;ligatures;monospace;monospace-font;opentype;programming-font;programming-ligatures;typeface;typography;variable-font","open language:Python stars:>=50"
"hiroi-sora/Umi-OCR","https://github.com/hiroi-sora/Umi-OCR","hiroi-sora","Python","44384","False","False","3/28/2022 4:01:46 AM","5/21/2026 5:54:04 PM","OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。","ocr;ocr-python;paddleocr;qml;qt;screenshot;umi-ocr","o language:Python stars:>=50"
"d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77931","False","False","8/23/2017 4:40:24 AM","5/21/2026 6:53:00 PM","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。","book;chinese;computer-vision;deep-learning;machine-learning;natural-language-processing;notebook;python","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"mli/paper-reading","https://github.com/mli/paper-reading","mli","","33310","False","False","10/22/2021 6:34:51 AM","5/21/2026 4:33:09 PM","深度学习经典、新论文逐段精读","deep-learning;paper;reading-list","topic:deep-learning stars:>=100"
"wkentaro/labelme","https://github.com/wkentaro/labelme","wkentaro","Python","15891","False","False","5/9/2016 12:30:26 PM","5/21/2026 10:30:18 AM","Image annotation with Python. Supports polygon, rectangle, circle, line, point, and AI-assisted annotation.","annotations;classification;computer-vision;deep-learning;image-annotation;instance-segmentation;python;semantic-segmentation;video-annotation","topic:deep-learning language:Python stars:>=50"
"Alibaba-NLP/DeepResearch","https://github.com/Alibaba-NLP/DeepResearch","Alibaba-NLP","Python","18926","False","False","1/9/2025 11:07:35 AM","5/21/2026 7:28:09 PM","Tongyi Deep Research, the Leading Open-source Deep Research Agent","agent;alibaba;artificial-intelligence;deep-research;deepresearch;information-seeking;llm;tongyi;web-agent","topic:artificial-intelligence language:Python stars:>=50"
"openinterpreter/open-interpreter","https://github.com/openinterpreter/open-interpreter","openinterpreter","Python","63603","False","False","7/14/2023 7:10:44 AM","5/21/2026 7:39:10 PM","A natural language interface for computers","chatgpt;gpt-4;interpreter;javascript;nodejs;python","open language:Python stars:>=50 | o language:Python stars:>=50"
"evilsocket/opensnitch","https://github.com/evilsocket/opensnitch","evilsocket","Python","13669","False","False","4/16/2017 2:02:50 PM","5/21/2026 9:57:22 PM","OpenSnitch is a GNU/Linux interactive application firewall inspired by Little Snitch.","application-firewall;data-breach;firewall;linux;networking;security","o language:Python stars:>=50"
"OpenBB-finance/OpenBB","https://github.com/OpenBB-finance/OpenBB","OpenBB-finance","Python","67899","False","False","12/20/2020 10:46:38 AM","5/21/2026 10:03:32 PM","Financial data platform for analysts, quants and AI agents.","ai;crypto;derivatives;economics;equity;finance;fixed-income;machine-learning;openbb;options;python;quantitative-finance;stocks","topic:ai language:Python stars:>=50 | open language:Python stars:>=50 | o language:Python stars:>=50"
"VectifyAI/PageIndex","https://github.com/VectifyAI/PageIndex","VectifyAI","Python","31906","False","False","4/1/2025 10:53:54 AM","5/21/2026 9:42:36 PM","📑 PageIndex: Document Index for Vectorless, Reasoning-based RAG","agentic-ai;agents;ai;ai-agents;context-engineering;information-retrieval;llm;rag;reasoning;retrieval;retrieval-augmented-generation;vector-database","topic:ai language:Python stars:>=50"
"hiyouga/LlamaFactory","https://github.com/hiyouga/LlamaFactory","hiyouga","Python","71480","False","False","5/28/2023 10:09:12 AM","5/21/2026 8:12:49 PM","Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)","agent;ai;deepseek;fine-tuning;gemma;gpt;instruction-tuning;large-language-models;llama;llama3;llm;lora;moe;nlp;peft;qlora;quantization;qwen;rlhf;transformers","topic:ai language:Python stars:>=50"
"deeppavlov/DeepPavlov","https://github.com/deeppavlov/DeepPavlov","deeppavlov","Python","6983","False","False","11/17/2017 2:35:29 PM","5/20/2026 3:06:04 AM","An open source library for deep learning end-to-end dialog systems and chatbots.","ai;artificial-intelligence;bot;chatbot;chitchat;deep-learning;deep-neural-networks;dialogue-agents;dialogue-manager;dialogue-systems;entity-extraction;intent-classification;intent-detection;machine-learning;named-entity-recognition;nlp;nlp-machine-learning;question-answering;slot-filling;tensorflow","topic:artificial-intelligence language:Python stars:>=50"
"The-Pocket/PocketFlow","https://github.com/The-Pocket/PocketFlow","The-Pocket","Python","10648","False","False","12/24/2024 2:43:30 AM","5/21/2026 9:19:25 PM","Pocket Flow: 100-line LLM framework. Let Agents build Agents!","agentic-ai;agentic-framework;agentic-workflow;agents;ai-framework;ai-frameworks;aiagent;aiagents;artificial-intelligence;flow-based-programming;flow-engineering;large-language-model;large-language-models;llm-agent;llm-framework;pocket-flow;pocketflow;retrieval-augmented-generation;workflow;workflow-orchestration","topic:artificial-intelligence language:Python stars:>=50"
"huggingface/open-r1","https://github.com/huggingface/open-r1","huggingface","Python","26020","False","False","1/24/2025 3:44:11 PM","5/21/2026 9:34:58 PM","Fully open reproduction of DeepSeek-R1","","open language:Python stars:>=50 | o language:Python stars:>=50"
"mem0ai/mem0","https://github.com/mem0ai/mem0","mem0ai","Python","56376","False","False","6/20/2023 8:58:36 AM","5/21/2026 10:29:37 PM","Universal memory layer for AI Agents","agents;ai;ai-agents;application;chatbots;chatgpt;genai;llm;long-term-memory;memory;memory-management;python;rag;state-management","topic:ai language:Python stars:>=50"
"crewAIInc/crewAI","https://github.com/crewAIInc/crewAI","crewAIInc","Python","51898","False","False","10/27/2023 3:26:59 AM","5/21/2026 9:57:30 PM","Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.","agents;ai;ai-agents;aiagentframework;llms","topic:ai language:Python stars:>=50"
"langchain-ai/langchain","https://github.com/langchain-ai/langchain","langchain-ai","Python","137317","False","False","10/17/2022 2:58:36 AM","5/21/2026 10:34:44 PM","The agent engineering platform.","agents;ai;ai-agents;anthropic;chatgpt;deepagents;enterprise;framework;gemini;generative-ai;langchain;langgraph;llm;multiagent;open-source;openai;pydantic;python;rag;typescript","topic:ai language:Python stars:>=50"
"SciPhi-AI/R2R","https://github.com/SciPhi-AI/R2R","SciPhi-AI","Python","7844","False","False","2/12/2024 3:24:27 AM","5/21/2026 5:18:45 PM","SoTA production-ready AI retrieval system. Agentic Retrieval-Augmented Generation (RAG) with a RESTful API.","artificial-intelligence;large-language-models;python;question-answering;rag;retrieval-augmented-generation;retrieval-systems;search","topic:artificial-intelligence language:Python stars:>=50"
"mlfoundations/open_clip","https://github.com/mlfoundations/open_clip","mlfoundations","Python","13837","False","False","7/28/2021 11:24:39 PM","5/21/2026 8:57:44 PM","An open source implementation of CLIP.","computer-vision;contrastive-loss;deep-learning;language-model;multi-modal-learning;pretrained-models;pytorch;zero-shot-classification","o language:Python stars:>=50"
"resemble-ai/chatterbox","https://github.com/resemble-ai/chatterbox","resemble-ai","Python","24797","False","False","4/23/2025 8:16:38 AM","5/21/2026 10:03:37 PM","SoTA open-source TTS","","open language:Python stars:>=50"
"flwrlabs/flower","https://github.com/flwrlabs/flower","flwrlabs","Python","6913","False","False","2/17/2020 11:51:29 AM","5/21/2026 8:54:39 PM","Flower: A Friendly Federated AI Framework","ai;android;artificial-intelligence;cpp;deep-learning;federated-analytics;federated-learning;federated-learning-framework;fleet-intelligence;fleet-learning;flower;framework;grpc;ios;machine-learning;python;pytorch;raspberry-pi;scikit-learn;tensorflow","topic:artificial-intelligence language:Python stars:>=50"
"plotly/dash","https://github.com/plotly/dash","plotly","Python","24204","False","False","4/10/2015 1:53:08 AM","5/21/2026 9:44:59 PM","Data Apps & Dashboards for Python. No JavaScript Required.","ai;bioinformatics;charting;dash;dashboards;data-science;data-visualization;finance;flask;gui-framework;jupyter;plotly;plotly-dash;productivity;python;react;technical-computing;web-app","topic:ai language:Python stars:>=50"
"bobeff/open-source-games","https://github.com/bobeff/open-source-games","bobeff","Python","12714","False","False","9/15/2021 9:35:29 PM","5/21/2026 10:33:57 PM","A list of open source games.","awesome-list;games;open-source","o language:Python stars:>=50"
"microsoft/Bringing-Old-Photos-Back-to-Life","https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life","microsoft","Python","15695","False","False","6/24/2020 6:37:58 AM","5/21/2026 2:54:10 PM","Bringing Old Photo Back to Life (CVPR 2020 oral)","gans;generative-adversarial-network;image-manipulation;image-restoration;old-photo-restoration;photo-restoration;photos;pytorch","o language:Python stars:>=50"
"roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","39422","False","False","11/28/2022 2:08:44 PM","5/21/2026 10:18:07 PM","We write your reusable computer vision tools. 💜","classification;coco;computer-vision;deep-learning;hacktoberfest;image-processing;instance-segmentation;low-code;machine-learning;metrics;object-detection;oriented-bounding-box;pascal-voc;python;pytorch;tensorflow;tracking;video-processing;yolo","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"BVLC/caffe","https://github.com/BVLC/caffe","BVLC","C++","34599","False","False","9/12/2013 6:39:48 PM","5/21/2026 7:21:10 AM","Caffe: a fast open framework for deep learning.","deep-learning;machine-learning;vision","topic:deep-learning stars:>=100"
"fishaudio/fish-speech","https://github.com/fishaudio/fish-speech","fishaudio","Python","30437","False","False","10/10/2023 3:16:51 AM","5/21/2026 8:31:35 PM","SOTA Open Source TTS","llama;transformer;tts;valle;vits;vqgan;vqvae","open language:Python stars:>=50"
"coqui-ai/TTS","https://github.com/coqui-ai/TTS","coqui-ai","Python","45353","False","False","5/20/2020 3:45:28 PM","5/21/2026 9:08:19 PM","🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production","deep-learning;glow-tts;hifigan;melgan;multi-speaker-tts;python;pytorch;speaker-encoder;speaker-encodings;speech;speech-synthesis;tacotron;text-to-speech;tts;tts-model;vocoder;voice-cloning;voice-conversion;voice-synthesis","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"TencentARC/GFPGAN","https://github.com/TencentARC/GFPGAN","TencentARC","Python","37457","False","False","3/19/2021 6:18:20 AM","5/21/2026 7:31:47 AM","GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.","deep-learning;face-restoration;gan;gfpgan;image-restoration;pytorch;super-resolution","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"langchain-ai/langgraph","https://github.com/langchain-ai/langgraph","langchain-ai","Python","32623","False","False","8/9/2023 6:33:12 PM","5/21/2026 10:38:39 PM","Build resilient agents.","agents;ai;ai-agents;chatgpt;deepagents;enterprise;framework;gemini;generative-ai;langchain;langgraph;llm;multiagent;open-source;openai;pydantic;python;rag","topic:ai language:Python stars:>=50"
"junyanz/pytorch-CycleGAN-and-pix2pix","https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix","junyanz","Python","25133","False","False","4/18/2017 10:33:05 AM","5/21/2026 2:46:00 AM","Image-to-Image Translation in PyTorch","computer-graphics;computer-vision;cyclegan;deep-learning;gan;gans;generative-adversarial-network;image-generation;image-manipulation;pix2pix;pytorch","topic:deep-learning language:Python stars:>=50"
"eriklindernoren/ML-From-Scratch","https://github.com/eriklindernoren/ML-From-Scratch","eriklindernoren","Python","31513","False","False","2/5/2017 12:11:23 PM","5/21/2026 5:45:10 PM","Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.","data-mining;data-science;deep-learning;deep-reinforcement-learning;genetic-algorithm;machine-learning;machine-learning-from-scratch","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100"
"harry0703/MoneyPrinterTurbo","https://github.com/harry0703/MoneyPrinterTurbo","harry0703","Python","57519","False","False","3/11/2024 2:57:34 AM","5/21/2026 6:31:54 PM","利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.","ai;automation;chatgpt;moviepy;python;shortvideo;tiktok","topic:ai language:Python stars:>=50"
"odoo/odoo","https://github.com/odoo/odoo","odoo","Python","50862","False","False","5/13/2014 3:38:58 PM","5/21/2026 10:13:37 PM","Odoo. Open Source Apps To Grow Your Business.","apps;business;erp;management;odoo;odoo-apps;python","open language:Python stars:>=50 | o language:Python stars:>=50"
